0:00:00.046880: Frequency: 2.5223372357846707e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4390.46630859375
0:08:38.078988: Frequency: 0.9999628067016602, Amplitude: 1.2611686178923354e-44, Offset: 12.225872993469238, Phase Shift: 1.2611686178923354e-44, Phase: 5348.375
0:08:38.172731: Frequency: 0.9999644160270691, Amplitude: 1.2611686178923354e-44, Offset: 12.131187438964844, Phase Shift: 1.2611686178923354e-44, Phase: 5348.91552734375
0:08:38.250864: Frequency: 0.9999659657478333, Amplitude: 1.2611686178923354e-44, Offset: 12.04052734375, Phase Shift: 1.2611686178923354e-44, Phase: 5349.4560546875
0:08:38.375871: Frequency: 0.9999679923057556, Amplitude: 1.2611686178923354e-44, Offset: 11.920527458190918, Phase Shift: 1.2611686178923354e-44, Phase: 5350.21044921875
0:08:38.453983: Frequency: 0.9999694228172302, Amplitude: 1.2611686178923354e-44, Offset: 11.835071563720703, Phase Shift: 1.2611686178923354e-44, Phase: 5350.77587890625
0:08:38.547746: Frequency: 0.9999706745147705, Amplitude: 1.2611686178923354e-44, Offset: 11.760604858398438, Phase Shift: 1.2611686178923354e-44, Phase: 5351.29150390625
0:08:38.641485: Frequency: 0.9999719858169556, Amplitude: 1.2611686178923354e-44, Offset: 11.683990478515625, Phase Shift: 1.2611686178923354e-44, Phase: 5351.84423828125
0:08:38.719617: Frequency: 0.9999732375144958, Amplitude: 1.2611686178923354e-44, Offset: 11.609063148498535, Phase Shift: 1.2611686178923354e-44, Phase: 5352.40966796875
0:08:38.844604: Frequency: 0.9999747276306152, Amplitude: 1.2611686178923354e-44, Offset: 11.519059181213379, Phase Shift: 1.2611686178923354e-44, Phase: 5353.1259765625
0:08:38.922741: Frequency: 0.9999758005142212, Amplitude: 1.2611686178923354e-44, Offset: 11.453696250915527, Phase Shift: 1.2611686178923354e-44, Phase: 5353.6728515625
0:08:39.047728: Frequency: 0.999977171421051, Amplitude: 1.2611686178923354e-44, Offset: 11.371685028076172, Phase Shift: 1.2611686178923354e-44, Phase: 5354.3955078125
0:08:39.125861: Frequency: 0.9999781250953674, Amplitude: 1.2611686178923354e-44, Offset: 11.313336372375488, Phase Shift: 1.2611686178923354e-44, Phase: 5354.935546875
0:08:39.203983: Frequency: 0.9999790787696838, Amplitude: 1.2611686178923354e-44, Offset: 11.256827354431152, Phase Shift: 1.2611686178923354e-44, Phase: 5355.48193359375
0:08:39.282123: Frequency: 0.9999799728393555, Amplitude: 1.2611686178923354e-44, Offset: 11.205209732055664, Phase Shift: 1.2611686178923354e-44, Phase: 5356.00341796875
0:08:39.375851: Frequency: 0.9999808073043823, Amplitude: 1.2611686178923354e-44, Offset: 11.155712127685547, Phase Shift: 1.2611686178923354e-44, Phase: 5356.52490234375
0:08:39.500861: Frequency: 0.9999819993972778, Amplitude: 1.2611686178923354e-44, Offset: 11.083312034606934, Phase Shift: 1.2611686178923354e-44, Phase: 5357.3291015625
0:08:39.594631: Frequency: 0.9999827146530151, Amplitude: 1.2611686178923354e-44, Offset: 11.039880752563477, Phase Shift: 0.007518114987760782, Phase: 5357.837890625
0:08:39.672715: Frequency: 0.9999834895133972, Amplitude: 1.2611686178923354e-44, Offset: 10.994120597839355, Phase Shift: 0.015107635408639908, Phase: 5358.39697265625
0:08:39.797727: Frequency: 0.9999844431877136, Amplitude: 1.2611686178923354e-44, Offset: 10.93659782409668, Phase Shift: 0.0241436418145895, Phase: 5359.13818359375
0:08:39.891487: Frequency: 0.9999850988388062, Amplitude: 1.2611686178923354e-44, Offset: 10.896756172180176, Phase Shift: 0.030083999037742615, Phase: 5359.6787109375
0:08:39.969612: Frequency: 0.9999857544898987, Amplitude: 1.2611686178923354e-44, Offset: 10.858170509338379, Phase Shift: 0.03558644279837608, Phase: 5360.2255859375
0:08:40.047738: Frequency: 0.9999862909317017, Amplitude: 1.2611686178923354e-44, Offset: 10.826286315917969, Phase Shift: 0.039940375834703445, Phase: 5360.69677734375
0:08:40.172728: Frequency: 0.9999871850013733, Amplitude: 1.2611686178923354e-44, Offset: 10.775315284729004, Phase Shift: 0.04655836895108223, Phase: 5361.48876953125
0:08:40.250868: Frequency: 0.9999876618385315, Amplitude: 1.2611686178923354e-44, Offset: 10.746127128601074, Phase Shift: 0.05015173181891441, Phase: 5361.96630859375
0:08:40.328983: Frequency: 0.9999881386756897, Amplitude: 1.2611686178923354e-44, Offset: 10.715483665466309, Phase Shift: 0.05377520993351936, Phase: 5362.48779296875
0:08:40.422735: Frequency: 0.9999886155128479, Amplitude: 1.2611686178923354e-44, Offset: 10.684349060058594, Phase Shift: 0.057300105690956116, Phase: 5363.04052734375
0:08:40.532087: Frequency: 0.9999893307685852, Amplitude: 1.2611686178923354e-44, Offset: 10.643118858337402, Phase Shift: 0.061718136072158813, Phase: 5363.8134765625
0:08:40.610236: Frequency: 0.9999897480010986, Amplitude: 1.2611686178923354e-44, Offset: 10.619537353515625, Phase Shift: 0.06411715596914291, Phase: 5364.2783203125
0:08:40.703973: Frequency: 0.9999901652336121, Amplitude: 1.2611686178923354e-44, Offset: 10.593484878540039, Phase Shift: 0.06666448712348938, Phase: 5364.8125
0:08:40.813341: Frequency: 0.9999907612800598, Amplitude: 1.2611686178923354e-44, Offset: 10.558012008666992, Phase Shift: 0.06995145976543427, Phase: 5365.5791015625
0:08:40.907111: Frequency: 0.9999911189079285, Amplitude: 1.2611686178923354e-44, Offset: 10.53427505493164, Phase Shift: 0.0720367580652237, Phase: 5366.119140625
0:08:40.985241: Frequency: 0.9999914765357971, Amplitude: 1.2611686178923354e-44, Offset: 10.512070655822754, Phase Shift: 0.0739031434059143, Phase: 5366.64697265625
0:08:41.078974: Frequency: 0.9999918341636658, Amplitude: 1.2611686178923354e-44, Offset: 10.490789413452148, Phase Shift: 0.07561603933572769, Phase: 5367.1748046875
0:08:41.203980: Frequency: 0.9999923706054688, Amplitude: 1.2611686178923354e-44, Offset: 10.46027946472168, Phase Shift: 0.07794247567653656, Phase: 5367.97265625
0:08:41.282110: Frequency: 0.9999927282333374, Amplitude: 1.2611686178923354e-44, Offset: 10.440699577331543, Phase Shift: 0.07935532182455063, Phase: 5368.5126953125
0:08:41.360231: Frequency: 0.9999930262565613, Amplitude: 1.2611686178923354e-44, Offset: 10.422168731689453, Phase Shift: 0.2802610993385315, Phase: 5369.04638671875
0:08:41.453981: Frequency: 0.9999933838844299, Amplitude: 1.2611686178923354e-44, Offset: 10.403797149658203, Phase Shift: 0.47080910205841064, Phase: 5369.59912109375
0:08:41.547731: Frequency: 0.999993622303009, Amplitude: 1.2611686178923354e-44, Offset: 10.387411117553711, Phase Shift: 0.6333308219909668, Phase: 5370.11474609375
0:08:41.657115: Frequency: 0.9999939799308777, Amplitude: 1.2611686178923354e-44, Offset: 10.363883972167969, Phase Shift: 0.854682207107544, Phase: 5370.8935546875
0:08:41.750858: Frequency: 0.9999942183494568, Amplitude: 1.2611686178923354e-44, Offset: 10.348227500915527, Phase Shift: 0.9942235946655273, Phase: 5371.43994140625
0:08:41.844607: Frequency: 0.9999944567680359, Amplitude: 1.2611686178923354e-44, Offset: 10.333074569702148, Phase Shift: 1.12332284450531, Phase: 5371.99267578125
0:08:41.922742: Frequency: 0.999994695186615, Amplitude: 1.2611686178923354e-44, Offset: 10.319557189941406, Phase Shift: 1.2334476709365845, Phase: 5372.5078125
0:08:42.047730: Frequency: 0.9999950528144836, Amplitude: 1.2611686178923354e-44, Offset: 10.300764083862305, Phase Shift: 1.3787741661071777, Phase: 5373.26220703125
0:08:42.125871: Frequency: 0.9999952912330627, Amplitude: 1.2611686178923354e-44, Offset: 10.288558959960938, Phase Shift: 1.4683700799942017, Phase: 5373.77734375
0:08:42.203999: Frequency: 0.9999955296516418, Amplitude: 1.2611686178923354e-44, Offset: 10.276143074035645, Phase Shift: 1.5556817054748535, Phase: 5374.32373046875
0:08:42.282119: Frequency: 0.9999957084655762, Amplitude: 1.2611686178923354e-44, Offset: 10.264801979064941, Phase Shift: 1.6319695711135864, Phase: 5374.84521484375
0:08:42.360237: Frequency: 0.9999959468841553, Amplitude: 1.2611686178923354e-44, Offset: 10.253278732299805, Phase Shift: 1.7061818838119507, Phase: 5375.39794921875
0:08:42.500861: Frequency: 0.9999961853027344, Amplitude: 1.2611686178923354e-44, Offset: 10.236926078796387, Phase Shift: 1.8056992292404175, Phase: 5376.22705078125
0:08:42.578982: Frequency: 0.9999963045120239, Amplitude: 1.2611686178923354e-44, Offset: 10.227890014648438, Phase Shift: 1.857718825340271, Phase: 5376.7109375
0:08:42.657113: Frequency: 0.9999964237213135, Amplitude: 1.2611686178923354e-44, Offset: 10.218530654907227, Phase Shift: 1.9094570875167847, Phase: 5377.232421875
0:08:42.766498: Frequency: 0.9999966025352478, Amplitude: 1.2611686178923354e-44, Offset: 10.20736026763916, Phase Shift: 1.9682161808013916, Phase: 5377.8857421875
0:08:42.844609: Frequency: 0.9999967217445374, Amplitude: 1.2611686178923354e-44, Offset: 10.198538780212402, Phase Shift: 2.012484073638916, Phase: 5378.42578125
0:08:42.938355: Frequency: 0.9999968409538269, Amplitude: 1.2611686178923354e-44, Offset: 10.189995765686035, Phase Shift: 2.05348801612854, Phase: 5378.97216796875
0:08:43.063360: Frequency: 0.9999970197677612, Amplitude: 1.2611686178923354e-44, Offset: 10.178458213806152, Phase Shift: 2.105916976928711, Phase: 5379.75146484375
0:08:43.141473: Frequency: 0.9999971389770508, Amplitude: 1.2611686178923354e-44, Offset: 10.17121696472168, Phase Shift: 2.137108325958252, Phase: 5380.26708984375
0:08:43.219602: Frequency: 0.9999972581863403, Amplitude: 1.2611686178923354e-44, Offset: 10.164939880371094, Phase Shift: 2.163057804107666, Phase: 5380.73193359375
0:08:43.344592: Frequency: 0.9999974370002747, Amplitude: 1.2611686178923354e-44, Offset: 10.154844284057617, Phase Shift: 2.2027604579925537, Phase: 5381.517578125
0:08:43.422738: Frequency: 0.9999975562095642, Amplitude: 1.2611686178923354e-44, Offset: 10.14810562133789, Phase Shift: 2.227848529815674, Phase: 5382.0703125
0:08:43.516486: Frequency: 0.9999976754188538, Amplitude: 1.2611686178923354e-44, Offset: 10.142023086547852, Phase Shift: 2.4197299480438232, Phase: 5382.591796875
0:08:43.625864: Frequency: 0.9999978542327881, Amplitude: 1.2611686178923354e-44, Offset: 10.133805274963379, Phase Shift: 2.6658365726470947, Phase: 5383.3330078125
0:08:43.719614: Frequency: 0.9999979734420776, Amplitude: 1.2611686178923354e-44, Offset: 10.128244400024414, Phase Shift: 2.823962926864624, Phase: 5383.86083984375
0:08:43.813349: Frequency: 0.9999980926513672, Amplitude: 1.2611686178923354e-44, Offset: 10.122726440429688, Phase Shift: 2.974151849746704, Phase: 5384.4072265625
0:08:43.907113: Frequency: 0.9999982118606567, Amplitude: 1.2611686178923354e-44, Offset: 10.117325782775879, Phase Shift: 3.114645481109619, Phase: 5384.96630859375
0:08:43.985232: Frequency: 0.9999983310699463, Amplitude: 1.2611686178923354e-44, Offset: 10.112277030944824, Phase Shift: 3.2401037216186523, Phase: 5385.51318359375
0:08:44.078984: Frequency: 0.9999984502792358, Amplitude: 1.2611686178923354e-44, Offset: 10.107555389404297, Phase Shift: 3.3523108959198, Phase: 5386.04736328125
0:08:44.203976: Frequency: 0.9999985694885254, Amplitude: 1.2611686178923354e-44, Offset: 10.1007661819458, Phase Shift: 3.5050437450408936, Phase: 5386.85791015625
0:08:44.282111: Frequency: 0.9999985694885254, Amplitude: 1.2611686178923354e-44, Offset: 10.09667682647705, Phase Shift: 3.5920779705047607, Phase: 5387.37353515625
0:08:44.360237: Frequency: 0.9999986290931702, Amplitude: 1.2611686178923354e-44, Offset: 10.093132019042969, Phase Shift: 3.6644959449768066, Phase: 5387.83837890625
0:08:44.438355: Frequency: 0.9999986886978149, Amplitude: 1.2611686178923354e-44, Offset: 10.089170455932617, Phase Shift: 3.7422680854797363, Phase: 5388.37890625
0:08:44.578983: Frequency: 0.9999986886978149, Amplitude: 1.2611686178923354e-44, Offset: 10.08349895477295, Phase Shift: 3.847602128982544, Phase: 5389.19580078125
0:08:44.657114: Frequency: 0.9999986886978149, Amplitude: 1.2611686178923354e-44, Offset: 10.080110549926758, Phase Shift: 3.90712308883667, Phase: 5389.7109375
0:08:44.750862: Frequency: 0.9999986886978149, Amplitude: 1.2611686178923354e-44, Offset: 10.076663970947266, Phase Shift: 3.9651265144348145, Phase: 5390.25732421875
0:08:44.828996: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.073365211486816, Phase Shift: 4.018197059631348, Phase: 5390.80419921875
0:08:44.907109: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.07031536102295, Phase Shift: 4.065108776092529, Phase: 5391.33154296875
0:08:45.032085: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.066045761108398, Phase Shift: 4.127382755279541, Phase: 5392.11083984375
0:08:45.125854: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.063172340393066, Phase Shift: 4.16708517074585, Phase: 5392.6640625
0:08:45.203990: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.06082534790039, Phase Shift: 4.198127746582031, Phase: 5393.13525390625
0:08:45.328977: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.057072639465332, Phase Shift: 4.245296955108643, Phase: 5393.92724609375
0:08:45.407103: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.054895401000977, Phase Shift: 4.271236896514893, Phase: 5394.4111328125
0:08:45.485225: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.052614212036133, Phase Shift: 4.2973408699035645, Phase: 5394.93896484375
0:08:45.578986: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.050375938415527, Phase Shift: 4.321855068206787, Phase: 5395.47900390625
0:08:45.688343: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.04741382598877, Phase Shift: 4.352621555328369, Phase: 5396.2333984375
0:08:45.766487: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.045443534851074, Phase Shift: 4.372032165527344, Phase: 5396.76123046875
0:08:45.844612: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.043510437011719, Phase Shift: 4.390260696411133, Phase: 5397.30126953125
0:08:45.938341: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.041702270507812, Phase Shift: 4.406576156616211, Phase: 5397.8291015625
0:08:46.047718: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.039209365844727, Phase Shift: 4.427898406982422, Phase: 5398.595703125
0:08:46.157110: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.037522315979004, Phase Shift: 4.441579818725586, Phase: 5399.14208984375
0:08:46.235242: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.03592586517334, Phase Shift: 4.453956127166748, Phase: 5399.68212890625
0:08:46.313362: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.03439712524414, Phase Shift: 4.465290546417236, Phase: 5400.22216796875
0:08:46.407112: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.032882690429688, Phase Shift: 4.476025581359863, Phase: 5400.78125
0:08:46.516477: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.031011581420898, Phase Shift: 4.488596439361572, Phase: 5401.51025390625
0:08:46.610226: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.029723167419434, Phase Shift: 4.349815845489502, Phase: 5402.0380859375
0:08:46.688363: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.028472900390625, Phase Shift: 4.220963001251221, Phase: 5402.572265625
0:08:46.813362: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.026689529418945, Phase Shift: 4.046849727630615, Phase: 5403.37646484375
0:08:46.907116: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.025527954101562, Phase Shift: 3.939629077911377, Phase: 5403.92919921875
0:08:46.985235: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.024454116821289, Phase Shift: 3.8449018001556396, Phase: 5404.46337890625
0:08:47.063361: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.02354621887207, Phase Shift: 3.7680578231811523, Phase: 5404.9345703125
0:08:47.188363: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.022127151489258, Phase Shift: 3.6539230346679688, Phase: 5405.7080078125
0:08:47.266496: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.021305084228516, Phase Shift: 3.5911293029785156, Phase: 5406.17919921875
0:08:47.344608: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.02040958404541, Phase Shift: 3.5253958702087402, Phase: 5406.71337890625
0:08:47.438363: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.019521713256836, Phase Shift: 3.463050603866577, Phase: 5407.26611328125
0:08:47.563359: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.018354415893555, Phase Shift: 3.3855228424072266, Phase: 5408.03271484375
0:08:47.657106: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.017609596252441, Phase Shift: 3.338576078414917, Phase: 5408.5478515625
0:08:47.703985: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.016946792602539, Phase Shift: 3.298485040664673, Phase: 5409.025390625
0:08:47.844604: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.015925407409668, Phase Shift: 3.239771604537964, Phase: 5409.79833984375
0:08:47.922726: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.01523208618164, Phase Shift: 3.2020108699798584, Phase: 5410.35107421875
0:08:48.016494: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.01461410522461, Phase Shift: 3.1698036193847656, Phase: 5410.8662109375
0:08:48.094616: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.014006614685059, Phase Shift: 3.139476776123047, Phase: 5411.3935546875
0:08:48.219589: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.01313591003418, Phase Shift: 3.098285436630249, Phase: 5412.19140625
0:08:48.297740: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.012609481811523, Phase Shift: 3.074694871902466, Phase: 5412.70068359375
0:08:48.391482: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.01206111907959, Phase Shift: 3.0511415004730225, Phase: 5413.25341796875
0:08:48.469613: Frequency: 0.9999987483024597, Amplitude: 1.2611686178923354e-44, Offset: 10.011553764343262, Phase Shift: 3.0303328037261963, Phase: 5413.78759765625
